+--------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------------------+
| Variable_name                                          | Value                                                                                                                                          |
| Slaves_connected                                       | 0                                                                                                                                              |
| Slaves_running                                         | 0                                                                                                                                              |
| Slow_launch_threads                                    | 0                                                                                                                                              |
| Slow_queries                                           | 0                                                                                                                                              |
| Sort_merge_passes                                      | 0                                                                                                                                              |
| Sort_priority_queue_sorts                              | 0                                                                                                                                              |
| Sort_range                                             | 0                                                                                                                                              |
| Sort_rows                                              | 0                                                                                                                                              |
| Sort_scan                                              | 0                                                                                                                                              |
| Ssl_accept_renegotiates                                | 0                                                                                                                                              |
| Ssl_accepts                                            | 0                                                                                                                                              |
| Ssl_callback_cache_hits                                | 0                                                                                                                                              |
| Ssl_cipher                                             |                                                                                                                                                |
| Ssl_cipher_list                                        |                                                                                                                                                |
| Ssl_client_connects                                    | 0                                                                                                                                              |
| Ssl_connect_renegotiates                               | 0                                                                                                                                              |
| Ssl_ctx_verify_depth                                   | 0                                                                                                                                              |
| Ssl_ctx_verify_mode                                    | 0                                                                                                                                              |
| Ssl_default_timeout                                    | 0                                                                                                                                              |
| Ssl_finished_accepts                                   | 0                                                                                                                                              |
| Ssl_finished_connects                                  | 0                                                                                                                                              |
| Ssl_server_not_after                                   |                                                                                                                                                |
| Ssl_server_not_before                                  |                                                                                                                                                |
| Ssl_session_cache_hits                                 | 0                                                                                                                                              |
| Ssl_session_cache_misses                               | 0                                                                                                                                              |
| Ssl_session_cache_mode                                 | NONE                                                                                                                                           |
| Ssl_session_cache_overflows                            | 0                                                                                                                                              |
| Ssl_session_cache_size                                 | 0                                                                                                                                              |
| Ssl_session_cache_timeouts                             | 0                                                                                                                                              |
| Ssl_sessions_reused                                    | 0                                                                                                                                              |
| Ssl_used_session_cache_entries                         | 0                                                                                                                                              |
| Ssl_verify_depth                                       | 0                                                                                                                                              |
| Ssl_verify_mode                                        | 0                                                                                                                                              |
| Ssl_version                                            |                                                                                                                                                |
| Subquery_cache_hit                                     | 0                                                                                                                                              |
| Subquery_cache_miss                                    | 0                                                                                                                                              |
| Syncs                                                  | 87                                                                                                                                             |
| Table_locks_immediate                                  | 17                                                                                                                                             |
| Table_locks_waited                                     | 0                                                                                                                                              |
| Table_open_cache_active_instances                      | 1                                                                                                                                              |
| Table_open_cache_hits                                  | 16                                                                                                                                             |
| Table_open_cache_misses                                | 24                                                                                                                                             |
| Table_open_cache_overflows                             | 0                                                                                                                                              |
| Tc_log_max_pages_used                                  | 0                                                                                                                                              |
| Tc_log_page_size                                       | 0                                                                                                                                              |
| Tc_log_page_waits                                      | 0                                                                                                                                              |
| Threadpool_idle_threads                                | 0                                                                                                                                              |
| Threadpool_threads                                     | 0                                                                                                                                              |
| Threads_cached                                         | 0                                                                                                                                              |
| Threads_connected                                      | 1                                                                                                                                              |
| Threads_created                                        | 6                                                                                                                                              |
| Threads_running                                        | 1                                                                                                                                              |
| Transactions_gtid_foreign_engine                       | 0                                                                                                                                              |
| Transactions_multi_engine                              | 0                                                                                                                                              |
| Update_scan                                            | 0                                                                                                                                              |
| Uptime                                                 | 895                                                                                                                                            |
| Uptime_since_flush_status                              | 895                                                                                                                                            |
| wsrep_local_state_uuid                                 | 479ce105-1e65-11ed-b2c3-8ac44f1dd1c9                                                                                                           |
| wsrep_protocol_version                                 | 10                                                                                                                                             |
| wsrep_last_committed                                   | 18                                                                                                                                             |
| wsrep_replicated                                       | 0                                                                                                                                              |
| wsrep_replicated_bytes                                 | 0                                                                                                                                              |
| wsrep_repl_keys                                        | 0                                                                                                                                              |
| wsrep_repl_keys_bytes                                  | 0                                                                                                                                              |
| wsrep_repl_data_bytes                                  | 0                                                                                                                                              |
| wsrep_repl_other_bytes                                 | 0                                                                                                                                              |
| wsrep_received                                         | 11                                                                                                                                             |
| wsrep_received_bytes                                   | 1410                                                                                                                                           |
| wsrep_local_commits                                    | 0                                                                                                                                              |
| wsrep_local_cert_failures                              | 0                                                                                                                                              |
| wsrep_local_replays                                    | 0                                                                                                                                              |
| wsrep_local_send_queue                                 | 0                                                                                                                                              |
| wsrep_local_send_queue_max                             | 2                                                                                                                                              |
| wsrep_local_send_queue_min                             | 0                                                                                                                                              |
| wsrep_local_send_queue_avg                             | 0.25                                                                                                                                           |
| wsrep_local_recv_queue                                 | 0                                                                                                                                              |
| wsrep_local_recv_queue_max                             | 1                                                                                                                                              |
| wsrep_local_recv_queue_min                             | 0                                                                                                                                              |
| wsrep_local_recv_queue_avg                             | 0                                                                                                                                              |
| wsrep_local_cached_downto                              | 1                                                                                                                                              |
| wsrep_flow_control_paused_ns                           | 0                                                                                                                                              |
| wsrep_flow_control_paused                              | 0                                                                                                                                              |
| wsrep_flow_control_sent                                | 0                                                                                                                                              |
| wsrep_flow_control_recv                                | 0                                                                                                                                              |
| wsrep_flow_control_active                              | false                                                                                                                                          |
| wsrep_flow_control_requested                           | false                                                                                                                                          |
| wsrep_cert_deps_distance                               | 1                                                                                                                                              |
| wsrep_apply_oooe                                       | 0                                                                                                                                              |
| wsrep_apply_oool                                       | 0                                                                                                                                              |
| wsrep_apply_window                                     | 1                                                                                                                                              |
| wsrep_apply_waits                                      | 0                                                                                                                                              |
| wsrep_commit_oooe                                      | 0                                                                                                                                              |
| wsrep_commit_oool                                      | 0                                                                                                                                              |
| wsrep_commit_window                                    | 1                                                                                                                                              |
| wsrep_local_state                                      | 4                                                                                                                                              |
| wsrep_local_state_comment                              | Synced                                                                                                                                         |
| wsrep_cert_index_size                                  | 1                                                                                                                                              |
| wsrep_causal_reads                                     | 0                                                                                                                                              |
| wsrep_cert_interval                                    | 0                                                                                                                                              |
| wsrep_open_transactions                                | 0                                                                                                                                              |
| wsrep_open_connections                                 | 0                                                                                                                                              |
| wsrep_incoming_addresses                               | 172.17.0.2:3306,172.17.0.4:3306,172.17.0.3:3306                                                                                                |
| wsrep_cluster_weight                                   | 3                                                                                                                                              |
| wsrep_desync_count                                     | 0                                                                                                                                              |
| wsrep_evs_delayed                                      |                                                                                                                                                |
| wsrep_evs_evict_list                                   |                                                                                                                                                |
| wsrep_evs_repl_latency                                 | 0.000200973/0.125339/1.00029/0.330702/8                                                                                                        |
| wsrep_evs_state                                        | OPERATIONAL                                                                                                                                    |
| wsrep_gcomm_uuid                                       | 49826f19-1e65-11ed-8435-a308cd7c3ccc                                                                                                           |
| wsrep_gmcast_segment                                   | 0                                                                                                                                              |
| wsrep_applier_thread_count                             | 4                                                                                                                                              |
| wsrep_cluster_capabilities                             |                                                                                                                                                |
| wsrep_cluster_conf_id                                  | 3                                                                                                                                              |
| wsrep_cluster_size                                     | 3                                                                                                                                              |
| wsrep_cluster_state_uuid                               | 479ce105-1e65-11ed-b2c3-8ac44f1dd1c9                                                                                                           |
| wsrep_cluster_status                                   | Primary                                                                                                                                        |
| wsrep_connected                                        | ON                                                                                                                                             |
| wsrep_local_bf_aborts                                  | 0                                                                                                                                              |
| wsrep_local_index                                      | 0                                                                                                                                              |
| wsrep_provider_capabilities                            | :MULTI_MASTER:CERTIFICATION:PARALLEL_APPLYING:TRX_REPLAY:ISOLATION:PAUSE:CAUSAL_READS:INCREMENTAL_WRITESET:UNORDERED:PREORDERED:STREAMING:NBO: |
| wsrep_provider_name                                    | Galera                                                                                                                                         |
| wsrep_provider_vendor                                  | Codership Oy <info@codership.com>                                                                                                              |
| wsrep_provider_version                                 | 4.12(r6311685)                                                                                                                                 |
| wsrep_ready                                            | ON                                                                                                                                             |
| wsrep_rollbacker_thread_count                          | 1                                                                                                                                              |
| wsrep_thread_count                                     | 5                                                                                                                                              |
+--------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------------------+
